Asset ID,Asset Type,Platform,Product Handle,Product Title,Content Angle,Prompt Summary,Generated Asset Path,Review Status,Compliance Check,Notes
EDIT-0055,Edited Short Video,TikTok/Reels,石英质玉非洲翠缅黄多宝手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0056,Edited Short Video,TikTok/Reels,石英质玉非洲翠缅黄多宝手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0057,Edited Short Video,TikTok/Reels,石英质玉非洲翠缅黄多宝手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0058,Edited Short Video,YouTube Shorts,石英质玉非洲翠缅黄多宝手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0059,Edited Short Video,YouTube Shorts,石英质玉非洲翠缅黄多宝手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0060,Edited Short Video,YouTube Shorts,石英质玉非洲翠缅黄多宝手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0061,Edited Short Video,TikTok/Reels,石英质玉非洲翠手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0062,Edited Short Video,TikTok/Reels,石英质玉非洲翠手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0063,Edited Short Video,TikTok/Reels,石英质玉非洲翠手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0064,Edited Short Video,YouTube Shorts,石英质玉非洲翠手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0065,Edited Short Video,YouTube Shorts,石英质玉非洲翠手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0066,Edited Short Video,YouTube Shorts,石英质玉非洲翠手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0067,Edited Short Video,TikTok/Reels,石英质玉非洲翠百搭飘花手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0068,Edited Short Video,TikTok/Reels,石英质玉非洲翠百搭飘花手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0069,Edited Short Video,TikTok/Reels,石英质玉非洲翠百搭飘花手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0070,Edited Short Video,YouTube Shorts,石英质玉非洲翠百搭飘花手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0071,Edited Short Video,YouTube Shorts,石英质玉非洲翠百搭飘花手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0072,Edited Short Video,YouTube Shorts,石英质玉非洲翠百搭飘花手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0073,Edited Short Video,TikTok/Reels,非洲翠圆珠飘花耳坠,African Green Quartzite Drop Earrings | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0074,Edited Short Video,TikTok/Reels,非洲翠圆珠飘花耳坠,African Green Quartzite Drop Earrings | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0075,Edited Short Video,TikTok/Reels,非洲翠圆珠飘花耳坠,African Green Quartzite Drop Earrings | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0076,Edited Short Video,YouTube Shorts,非洲翠圆珠飘花耳坠,African Green Quartzite Drop Earrings | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0077,Edited Short Video,YouTube Shorts,非洲翠圆珠飘花耳坠,African Green Quartzite Drop Earrings | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0078,Edited Short Video,YouTube Shorts,非洲翠圆珠飘花耳坠,African Green Quartzite Drop Earrings | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0079,Edited Short Video,TikTok/Reels,石英质玉非洲翠飘花平安扣耳坠,African Green Quartzite Peace Buckle Earrings | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0080,Edited Short Video,TikTok/Reels,石英质玉非洲翠飘花平安扣耳坠,African Green Quartzite Peace Buckle Earrings | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0081,Edited Short Video,TikTok/Reels,石英质玉非洲翠飘花平安扣耳坠,African Green Quartzite Peace Buckle Earrings | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0082,Edited Short Video,YouTube Shorts,石英质玉非洲翠飘花平安扣耳坠,African Green Quartzite Peace Buckle Earrings | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0083,Edited Short Video,YouTube Shorts,石英质玉非洲翠飘花平安扣耳坠,African Green Quartzite Peace Buckle Earrings | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0084,Edited Short Video,YouTube Shorts,石英质玉非洲翠飘花平安扣耳坠,African Green Quartzite Peace Buckle Earrings | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0085,Edited Short Video,TikTok/Reels,石英质玉非洲翠飘花银耳钉,African Green Quartzite Stud Earrings | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0086,Edited Short Video,TikTok/Reels,石英质玉非洲翠飘花银耳钉,African Green Quartzite Stud Earrings | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0087,Edited Short Video,TikTok/Reels,石英质玉非洲翠飘花银耳钉,African Green Quartzite Stud Earrings | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0088,Edited Short Video,YouTube Shorts,石英质玉非洲翠飘花银耳钉,African Green Quartzite Stud Earrings | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0089,Edited Short Video,YouTube Shorts,石英质玉非洲翠飘花银耳钉,African Green Quartzite Stud Earrings | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0090,Edited Short Video,YouTube Shorts,石英质玉非洲翠飘花银耳钉,African Green Quartzite Stud Earrings | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0091,Edited Short Video,TikTok/Reels,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0092,Edited Short Video,TikTok/Reels,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0093,Edited Short Video,TikTok/Reels,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0094,Edited Short Video,YouTube Shorts,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0095,Edited Short Video,YouTube Shorts,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0096,Edited Short Video,YouTube Shorts,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0097,Edited Short Video,TikTok/Reels,石英质玉非洲翠飘花珠子合金项链款1,African Green Quartzite Pendant | Natural Green Stone Necklace,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0098,Edited Short Video,TikTok/Reels,石英质玉非洲翠飘花珠子合金项链款1,African Green Quartzite Pendant | Natural Green Stone Necklace,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0099,Edited Short Video,TikTok/Reels,石英质玉非洲翠飘花珠子合金项链款1,African Green Quartzite Pendant | Natural Green Stone Necklace,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
